Year,State,Subcategory,Sales,Quantity,Discount,Profit,Profit_Margin
2016,New York,Supplies,25.71,3,0,6.6846,0.25999999999999995
2017,Delaware,Appliances,100.94,7,0,33.3102,0.33
2014,New York,Chairs,63.882,1,0.1,10.647,0.16666666666666669
2014,Texas,Chairs,683.144,4,0.3,0,0
2014,Texas,Binders,1.476,3,0.8,-2.214,-1.5
2014,Texas,Supplies,40.712,7,0.2,3.5623,0.0875
2017,Kansas,Paper,279.9,5,0,137.151,0.4900000000000001
2015,Colorado,Art,13.12,5,0.2,1.148,0.0875
2015,Colorado,Bookcases,69.576,4,0.7,-143.7904,-2.066666666666667
2015,Colorado,Art,4.224,3,0.2,0.4752,0.1125
2015,Colorado,Accessories,58.08,4,0.2,-6.534,-0.1125
2015,Colorado,Furnishings,52.416,9,0.2,15.0696,0.28750000000000003
2015,Colorado,Furnishings,54.92,5,0.2,10.984,0.19999999999999998
2015,Colorado,Tables,364.95,5,0.5,-248.166,-0.68
2015,Colorado,Paper,85.056,3,0.2,28.7064,0.33749999999999997
2015,Colorado,Paper,27.696,3,0.2,9.6936,0.35
2015,New York,Paper,24.96,4,0,11.232,0.44999999999999996
2015,California,Furnishings,43.13,1,0,18.1146,0.42
2015,Georgia,Binders,5.64,3,0,2.7072,0.48
2016,Florida,Binders,57.582,3,0.7,-44.1462,-0.7666666666666666
2016,Florida,Paper,31.104,6,0.2,10.8864,0.35000000000000003
2016,Florida,Furnishings,30.192,3,0.2,8.3028,0.27499999999999997
2016,Florida,Phones,43.6,5,0.2,4.36,0.1
2016,Florida,Art,4.768,2,0.2,0.4172,0.08750000000000001
2016,Florida,Binders,10.38,2,0.7,-7.612,-0.7333333333333333
2016,Florida,Binders,13.392,8,0.7,-9.8208,-0.7333333333333334
2017,Pennsylvania,Phones,39.594,1,0.4,-7.2589,-0.18333333333333332
2017,Pennsylvania,Furnishings,91.008,9,0.2,19.3392,0.21250000000000002
2015,California,Paper,37.94,2,0,18.2112,0.4800000000000001
2015,California,Paper,42.8,10,0,19.26,0.45000000000000007
2015,California,Storage,33.63,3,0,10.089,0.3
2014,Pennsylvania,Envelopes,62.808,3,0.2,21.1977,0.3375
2015,Wisconsin,Paper,195.64,4,0,91.9508,0.47000000000000003
2015,Wisconsin,Phones,239.9,2,0,71.97,0.3
2016,Pennsylvania,Chairs,380.058,3,0.3,-21.7176,-0.05714285714285715
2016,Pennsylvania,Copiers,1199.976,4,0.4,179.9964,0.15
2016,Pennsylvania,Furnishings,48.576,3,0.2,9.7152,0.19999999999999998
2016,California,Paper,17.94,3,0,8.073,0.45
2014,Pennsylvania,Paper,18.264,3,0.2,6.1641,0.3375
2014,Pennsylvania,Appliances,34.656,2,0.2,5.6316,0.1625
2014,Pennsylvania,Appliances,81.552,2,0.2,8.1552,0.1
2014,Pennsylvania,Storage,227.136,4,0.2,-42.588,-0.1875
2017,Connecticut,Binders,10.36,2,0,5.0764,0.49
2015,Texas,Appliances,463.248,8,0.8,-1181.2824,-2.5500000000000003
2015,Texas,Accessories,383.952,6,0.2,47.994,0.125
2016,Arizona,Binders,44.856,6,0.7,-35.8848,-0.7999999999999999
2016,Ohio,Machines,30.345,7,0.7,-24.276,-0.8
2016,Ohio,Chairs,127.554,3,0.3,-9.111,-0.07142857142857144
2016,Ohio,Furnishings,77.952,3,0.2,15.5904,0.2
2017,California,Binders,14.016,4,0.2,4.9056,0.35
2014,Kentucky,Storage,69.52,2,0,19.4656,0.27999999999999997
2014,Kentucky,Art,5.64,3,0,1.6356,0.29
2016,New York,Binders,13.776,3,0.2,4.4772,0.325
2014,Wisconsin,Appliances,245.88,6,0,68.8464,0.28
2014,Wisconsin,Storage,36.63,3,0,9.8901,0.27
2014,Wisconsin,Storage,22.58,2,0,5.8708,0.26
2014,Wisconsin,Binders,12.39,3,0,5.8233,0.47
2017,California,Binders,39.92,5,0.2,13.473,0.3375
2017,California,Paper,61.96,2,0,27.882,0.45
2017,California,Binders,19.936,4,0.2,7.2268,0.3625
2017,Ohio,Binders,3.798,2,0.7,-2.6586,-0.7
2017,Ohio,Paper,27.744,6,0.2,10.0572,0.3625
2017,Ohio,Phones,158.376,4,0.4,-34.3148,-0.21666666666666665
2017,Kentucky,Furnishings,27.58,2,0,11.5836,0.42000000000000004
2016,Ohio,Binders,5.553,3,0.7,-4.0722,-0.7333333333333333
2017,Tennessee,Storage,243.92,5,0.2,-54.882,-0.225
2016,New Jersey,Fasteners,14.96,4,0,0.2992,0.02
2014,California,Binders,7.184,2,0.2,2.245,0.3125
2015,New York,Binders,10.512,3,0.2,3.6792,0.35
2014,Oregon,Phones,263.96,5,0.2,19.797,0.07500000000000001
2014,Oregon,Art,71.632,11,0.2,17.908,0.25
2014,Oregon,Art,9.328,1,0.2,0.8162,0.08750000000000001
2014,Washington,Art,5.88,2,0,2.646,0.45
2014,Washington,Chairs,975.92,5,0.2,121.99,0.125
2014,Washington,Art,303.84,8,0,91.152,0.30000000000000004
2014,Washington,Storage,485.88,6,0,19.4352,0.039999999999999994
2014,California,Furnishings,12.54,3,0,4.5144,0.36000000000000004
2014,California,Storage,8.94,3,0,0.6258,0.07
2014,California,Furnishings,9.24,3,0,4.4352,0.48
2015,California,Binders,70.008,3,0.2,24.5028,0.35000000000000003
2015,California,Furnishings,77.6,4,0,38.024,0.49000000000000005
2015,California,Furnishings,464.85,9,0,92.97,0.19999999999999998
2017,Illinois,Art,10.192,7,0.2,1.0192,0.1
2016,New Jersey,Binders,1793.98,2,0,843.1706,0.47000000000000003
2014,Texas,Phones,758.352,6,0.2,265.4232,0.35000000000000003
2016,New York,Binders,20.368,1,0.2,7.3834,0.36250000000000004
2016,New York,Binders,49.848,3,0.2,16.8237,0.33749999999999997
2017,New York,Phones,239.97,3,0,67.1916,0.27999999999999997
2017,Washington,Chairs,2404.704,6,0.2,150.294,0.0625
2017,Washington,Binders,563.024,11,0.2,190.0206,0.3375
2017,Washington,Storage,344.91,3,0,10.3473,0.03
2017,Washington,Labels,8.64,3,0,4.2336,0.49
2017,Pennsylvania,Phones,89.988,2,0.4,-14.998,-0.16666666666666666
2017,Pennsylvania,Paper,229.544,7,0.2,83.2097,0.3625
2017,Texas,Fasteners,1.824,2,0.2,0.6156,0.3375
2017,Texas,Appliances,18.32,5,0.8,-46.716,-2.55
2017,Texas,Storage,48.816,3,0.2,-11.5938,-0.2375
2017,Texas,Binders,1.188,1,0.8,-1.9602,-1.6500000000000001
2014,Ohio,Accessories,119.8,5,0.2,29.95,0.25
2014,North Carolina,Storage,61.568,2,0.2,4.6176,0.07500000000000001
2014,North Carolina,Art,6.192,3,0.2,0.4644,0.075
2016,Florida,Binders,2.214,3,0.7,-1.476,-0.6666666666666666
2017,Kentucky,Envelopes,5.32,2,0,2.6068,0.48999999999999994
2017,Kentucky,Chairs,975.92,4,0,292.776,0.30000000000000004
2017,Kentucky,Accessories,2249.91,9,0,517.4793,0.23
2017,Kentucky,Storage,59.92,4,0,16.7776,0.27999999999999997
2017,California,Binders,171.2,5,0.2,64.2,0.37500000000000006
2017,California,Art,3.36,2,0,0.8736,0.26
2014,Michigan,Paper,114.2,5,0,52.532,0.45999999999999996
2016,Georgia,Chairs,182.67,3,0,52.9743,0.29000000000000004
2016,Georgia,Accessories,101.7,6,0,6.102,0.060000000000000005
2016,Georgia,Storage,1126.02,3,0,56.301,0.05
2016,Georgia,Storage,1263.3,6,0,315.825,0.25
2016,Washington,Art,8.82,3,0,2.5578,0.29
2016,Washington,Paper,37.94,2,0,18.2112,0.4800000000000001
2016,Washington,Art,4.2,2,0,1.176,0.27999999999999997
2016,Washington,Storage,227.28,2,0,2.2728,0.01
2016,Washington,Paper,47.9,1,0,22.992,0.48000000000000004
2016,Washington,Envelopes,61.96,2,0,30.3604,0.49
2016,Washington,Storage,1117.92,4,0,55.896,0.049999999999999996
2014,Ohio,Chairs,183.372,2,0.3,-7.8588,-0.04285714285714285
2014,Ohio,Paper,7.968,2,0.2,2.8884,0.3625
2016,Oregon,Binders,26.352,8,0.7,-18.4464,-0.7000000000000001
2017,California,Storage,481.32,4,0,125.1432,0.26
2017,California,Supplies,13.98,1,0,3.6348,0.25999999999999995
2017,New York,Binders,25.92,6,0.2,9.072,0.3499999999999999
2017,New York,Labels,91.59,3,0,42.1314,0.45999999999999996
2014,Texas,Chairs,674.058,3,0.3,-19.2588,-0.028571428571428574
2014,New Hampshire,Binders,22.92,4,0,11.0016,0.48
2014,New Hampshire,Storage,269.9,5,0,16.194,0.060000000000000005
2014,Ohio,Binders,11.808,8,0.7,-8.6592,-0.7333333333333334
2014,Ohio,Phones,9.588,2,0.4,-2.0774,-0.21666666666666667
2017,Tennessee,Envelopes,18.336,3,0.2,6.6468,0.36250000000000004
2017,Tennessee,Paper,36.288,7,0.2,12.7008,0.35000000000000003
2017,Tennessee,Phones,111.984,2,0.2,6.999,0.0625
2017,Tennessee,Binders,5.97,5,0.7,-4.577,-0.7666666666666667
2017,Tennessee,Binders,2.508,2,0.7,-1.8392,-0.7333333333333333
2015,Washington,Art,35.96,2,0,10.4284,0.29
2015,Washington,Binders,14.952,3,0.2,5.4201,0.3625
2017,Texas,Art,67.144,7,0.2,5.8751,0.0875
2017,Texas,Chairs,254.058,3,0.3,-32.6646,-0.1285714285714286
2016,Maryland,Bookcases,173.94,3,0,38.2668,0.22000000000000003
2016,Maryland,Phones,231.98,2,0,67.2742,0.29
2017,Illinois,Binders,2.296,2,0.8,-3.9032,-1.7000000000000002
2017,Alabama,Paper,96.08,2,0,46.1184,0.48000000000000004
2017,Alabama,Fasteners,3.62,2,0,1.1946,0.33
2017,Alabama,Paper,629.1,6,0,301.968,0.48000000000000004
2017,Alabama,Phones,90.48,2,0,23.5248,0.25999999999999995
2017,Massachusetts,Art,14.88,2,0,3.72,0.25
2017,Illinois,Tables,91.275,1,0.5,-67.5435,-0.7399999999999999
2017,Connecticut,Paper,19.44,3,0,9.3312,0.48000000000000004
2017,Connecticut,Chairs,897.15,3,0,251.202,0.28
2014,New York,Art,57.75,5,0,16.17,0.28
2014,New York,Paper,14.94,3,0,7.0218,0.47000000000000003
2017,Washington,Art,23.1,2,0,6.93,0.3
2015,Colorado,Envelopes,12.536,1,0.2,4.2309,0.3375
2015,Colorado,Binders,1.08,2,0.7,-0.792,-0.7333333333333333
2015,Colorado,Fasteners,4.512,3,0.2,0.846,0.1875
2015,Utah,Phones,16.776,3,0.2,1.6776,0.1
2017,Alabama,Binders,33.74,7,0,15.5204,0.45999999999999996
2014,California,Storage,1325.85,5,0,238.653,0.18
2014,California,Bookcases,333.999,3,0.15,3.9294,0.01176470588235294
2014,California,Art,19.9,5,0,6.567,0.33
2015,Delaware,Chairs,1268.82,9,0,266.4522,0.21000000000000002
2015,Delaware,Bookcases,283.92,4,0,82.3368,0.29
2015,Delaware,Art,5.68,2,0,1.7608,0.31
2017,Indiana,Storage,375.34,1,0,18.767,0.05
2016,California,Paper,96.08,2,0,46.1184,0.48000000000000004
2016,California,Binders,11.68,2,0.2,3.942,0.3375
2016,California,Fasteners,4.36,2,0,1.7876,0.41
2014,Washington,Labels,29.24,4,0,13.7428,0.47000000000000003
2017,California,Binders,117.488,7,0.2,41.1208,0.35000000000000003
2017,California,Furnishings,18.84,3,0,6.0288,0.32
2016,New York,Art,12.42,3,0,5.2164,0.42000000000000004
2015,Michigan,Paper,12.96,2,0,6.2208,0.4799999999999999
2017,California,Appliances,69.48,1,0,20.844,0.3
2015,New York,Phones,85.9,2,0,2.577,0.03
2014,Nevada,Art,18.06,7,0,4.6956,0.26
2014,Nevada,Paper,79.14,3,0,36.4044,0.46
2014,Nevada,Furnishings,37.4,2,0,14.212,0.38
2015,Texas,Binders,2.512,2,0.8,-4.396,-1.75
2015,Texas,Fasteners,18.864,9,0.2,6.1308,0.32499999999999996
2016,California,Phones,61.192,1,0.2,6.1192,0.1
2016,California,Appliances,67.84,1,0,18.3168,0.27
2014,Washington,Chairs,48.712,1,0.2,5.4801,0.1125
2014,Washington,Art,17.94,3,0,4.6644,0.25999999999999995
2014,Washington,Storage,242.94,3,0,4.8588,0.019999999999999997
2016,Florida,Binders,7.764,4,0.7,-5.176,-0.6666666666666666
2015,Tennessee,Phones,467.04,4,0.2,58.38,0.125
2015,Rhode Island,Phones,128.85,3,0,3.8655,0.030000000000000002
2015,Rhode Island,Paper,8.4,2,0,4.116,0.48999999999999994
2015,Rhode Island,Accessories,199.98,2,0,83.9916,0.42000000000000004
2015,Rhode Island,Chairs,110.98,1,0,15.5372,0.13999999999999999
2016,Florida,Chairs,207.984,2,0.2,-28.5978,-0.13749999999999998
2016,Florida,Paper,36.112,2,0.2,12.6392,0.35
2016,Florida,Furnishings,35.568,2,0.2,5.7798,0.1625
2016,Florida,Paper,88.768,2,0.2,31.0688,0.35
2016,California,Paper,12.9,2,0,6.321,0.49
2015,Florida,Accessories,717.12,9,0.2,152.388,0.2125
2015,New York,Binders,21.36,5,0.2,7.209,0.33749999999999997
2015,New York,Binders,6.688,2,0.2,2.3408,0.35000000000000003
2015,New York,Phones,773.94,6,0,224.4426,0.29
2016,Illinois,Supplies,20.568,3,0.2,1.5426,0.075
2016,Illinois,Appliances,4.356,2,0.8,-11.7612,-2.7
2016,Illinois,Accessories,19.04,4,0.2,-1.428,-0.075
2014,California,Labels,5.22,2,0,2.4012,0.45999999999999996
2016,California,Storage,84.84,3,0,22.9068,0.27
2015,Tennessee,Fasteners,7.24,5,0.2,1.1765,0.1625
2014,New York,Labels,14.4,5,0,7.056,0.49
2016,Colorado,Paper,15.552,3,0.2,5.4432,0.35000000000000003
2016,Colorado,Chairs,1325.76,6,0.2,149.148,0.1125
2016,Colorado,Binders,3.108,2,0.7,-2.1756,-0.7000000000000001
2017,California,Binders,6.672,3,0.2,2.1684,0.325
2017,California,Phones,689.408,4,0.2,77.5584,0.1125
2017,Illinois,Binders,1889.99,5,0.8,-2929.4845,-1.55
2015,Tennessee,Envelopes,55.936,8,0.2,18.8784,0.33749999999999997
2015,Tennessee,Labels,18.432,8,0.2,5.9904,0.325
2015,Tennessee,Furnishings,20.32,5,0.2,3.556,0.175
2014,New York,Binders,52.064,4,0.2,18.8732,0.3625
2017,North Carolina,Appliances,48.784,1,0.2,3.6588,0.075
2017,North Carolina,Binders,13.092,4,0.7,-10.0372,-0.7666666666666666
2016,California,Phones,109.592,1,0.2,8.2194,0.075
2016,California,Paper,56.7,5,0,27.783,0.49
2017,California,Accessories,79.99,1,0,28.7964,0.36
2016,Virginia,Supplies,69.5,5,0,20.155,0.29000000000000004
2016,Virginia,Paper,191.6,4,0,91.968,0.48000000000000004
2016,California,Paper,10.56,2,0,5.0688,0.48000000000000004
2014,Mississippi,Accessories,47.79,3,0,16.2486,0.34
2015,Indiana,Storage,714.3,5,0,207.147,0.29
2015,New York,Machines,2321.9,2,0,1114.512,0.48
2015,New York,Storage,17.94,3,0,3.0498,0.16999999999999998
2015,Pennsylvania,Binders,9.522,1,0.7,-6.9828,-0.7333333333333333
2015,Pennsylvania,Phones,791.964,6,0.4,-131.994,-0.16666666666666666
2015,Pennsylvania,Binders,4.923,3,0.7,-3.9384,-0.8
2017,Arizona,Bookcases,209.979,7,0.7,-356.9643,-1.6999999999999997
2017,Ohio,Binders,33.93,3,0.7,-22.62,-0.6666666666666667
2017,Ohio,Storage,222.32,7,0.2,25.011,0.1125
2017,Ohio,Phones,210.564,6,0.4,-52.641,-0.25
2014,Ohio,Furnishings,35.168,7,0.2,9.6712,0.275
2014,Ohio,Phones,1502.376,4,0.4,-250.396,-0.16666666666666666
2014,California,Furnishings,10.11,3,0,3.2352,0.32
2014,California,Accessories,772.47,3,0,146.7693,0.18999999999999997
2014,California,Supplies,20.46,2,0,5.3196,0.26
2017,New York,Supplies,347.58,3,0,17.379,0.05
2016,California,Accessories,72.64,2,0,21.792,0.30000000000000004
2016,California,Accessories,772.47,3,0,146.7693,0.18999999999999997
2016,California,Furnishings,39.92,4,0,11.1776,0.27999999999999997
2017,Oklahoma,Binders,33.48,2,0,16.4052,0.49000000000000005
2017,Oklahoma,Phones,461.97,3,0,133.9713,0.29000000000000004
2017,Oklahoma,Appliances,137.62,2,0,60.5528,0.43999999999999995
2017,Oklahoma,Chairs,302.67,3,0,72.6408,0.24
2014,Illinois,Accessories,239.976,3,0.2,53.9946,0.225
2017,California,Art,8.34,3,0,2.1684,0.26
2017,California,Supplies,8.57,1,0,2.2282,0.26
2017,California,Binders,119.616,8,0.2,40.3704,0.33749999999999997
2016,New Jersey,Chairs,212.94,3,0,25.5528,0.12000000000000001
2016,New Jersey,Appliances,26.49,1,0,7.4172,0.28
2015,Wisconsin,Bookcases,687.4,5,0,48.118,0.07
2014,Washington,Tables,653.55,3,0,111.1035,0.17
2014,Washington,Accessories,33.9,2,0,2.034,0.06
2017,Illinois,Accessories,239.96,5,0.2,83.986,0.35000000000000003
2015,Delaware,Tables,199.836,4,0.3,-37.1124,-0.18571428571428572
2015,Delaware,Phones,716,2,0,193.32,0.27
2015,Delaware,Binders,221.06,7,0,103.8982,0.47000000000000003
2016,California,Paper,67.71,3,0,32.5008,0.48000000000000004
2016,California,Appliances,129.92,4,0,38.976,0.30000000000000004
2016,California,Furnishings,467.46,9,0,191.6586,0.41000000000000003
2016,California,Paper,61.4,5,0,28.858,0.47000000000000003
2016,California,Storage,720.76,4,0,187.3976,0.26
2016,California,Binders,5.184,3,0.2,1.8144,0.35
2016,California,Art,14.7,5,0,3.969,0.27
2014,Illinois,Binders,8.134,7,0.8,-13.8278,-1.7
2014,Illinois,Accessories,79.984,2,0.2,13.9972,0.17500000000000002
2015,Washington,Paper,18.54,2,0,8.7138,0.4700000000000001
2015,Pennsylvania,Envelopes,24.4,2,0.2,7.93,0.325
2017,Georgia,Paper,195.64,4,0,91.9508,0.47000000000000003
2015,Texas,Accessories,398.4,5,0.2,84.66,0.2125
2015,Texas,Art,7.056,3,0.2,0.7938,0.11249999999999999
2015,Texas,Bookcases,1352.3976,9,0.32,-437.5404,-0.32352941176470584
2015,California,Paper,26.4,5,0,11.88,0.45000000000000007
2015,California,Storage,41.88,6,0,0.8376,0.02
2016,Pennsylvania,Binders,99.846,9,0.7,-83.205,-0.8333333333333333
2016,Kentucky,Phones,699.98,2,0,195.9944,0.28
2016,Kentucky,Storage,584.82,9,0,70.1784,0.11999999999999998
2015,Minnesota,Binders,43.98,2,0,21.99,0.5
2015,Minnesota,Phones,377.97,3,0,105.8316,0.27999999999999997
2015,Minnesota,Furnishings,123.96,3,0,11.1564,0.09
2017,Delaware,Phones,391.98,2,0,113.6742,0.29
2017,North Carolina,Accessories,383.976,3,0.2,81.5949,0.2125
2017,North Carolina,Tables,1781.682,7,0.4,-653.2834,-0.3666666666666667
2017,California,Art,21.4,5,0,6.206,0.29000000000000004
2014,Michigan,Copiers,549.99,1,0,274.995,0.5
2014,Michigan,Appliances,167.535,3,0.1,37.23,0.2222222222222222
2014,Michigan,Envelopes,38.34,3,0,17.253,0.44999999999999996
2014,Michigan,Furnishings,53.88,6,0,22.6296,0.42
2014,Michigan,Phones,299.98,2,0,83.9944,0.27999999999999997
2015,California,Storage,62.8,4,0,15.7,0.25
2017,California,Binders,13.904,2,0.2,4.5188,0.32499999999999996
2014,Texas,Tables,744.1,5,0.3,-95.67,-0.12857142857142856
2014,Texas,Storage,44.84,5,0.2,5.605,0.125
2014,Texas,Tables,401.59,2,0.3,-131.951,-0.32857142857142857
2017,Wisconsin,Binders,18.24,3,0,8.5728,0.4700000000000001
2017,California,Bookcases,359.499,3,0.15,-29.6058,-0.08235294117647057
2017,California,Storage,10.48,1,0,2.8296,0.27
2015,Ohio,Paper,20.736,4,0.2,7.2576,0.35
2016,North Carolina,Accessories,35.168,4,0.2,8.3524,0.2375
2016,North Carolina,Paper,64.704,3,0.2,23.4552,0.36250000000000004
2016,Massachusetts,Paper,105.52,4,0,48.5392,0.46
2015,Texas,Binders,5.792,2,0.8,-9.5568,-1.6500000000000001
2015,Pennsylvania,Phones,466.158,7,0.4,-93.2316,-0.19999999999999998
2015,Pennsylvania,Accessories,10.312,1,0.2,-1.289,-0.125
2015,Pennsylvania,Binders,2.556,3,0.7,-1.7892,-0.7
2017,Colorado,Paper,7.968,2,0.2,2.8884,0.3625
2017,Colorado,Envelopes,8.784,1,0.2,3.1842,0.3625
2017,Colorado,Fasteners,3.024,3,0.2,-0.6048,-0.2
2015,Rhode Island,Storage,51.45,3,0,13.8915,0.27
2014,Illinois,Appliances,14.016,4,0.8,-31.536,-2.25
2014,Illinois,Tables,214.95,5,0.5,-120.372,-0.56
2014,Illinois,Phones,35.04,4,0.2,-7.008,-0.2
2014,Illinois,Furnishings,10.776,3,0.6,-4.8492,-0.45
2014,Illinois,Binders,4.6,2,0.8,-8.05,-1.7500000000000002
2014,Illinois,Storage,35.168,2,0.2,-8.3524,-0.2375
2015,California,Binders,19.152,3,0.2,6.4638,0.33749999999999997
2014,Texas,Art,4.448,2,0.2,0.3336,0.075
2014,Texas,Paper,5.184,1,0.2,1.8792,0.3625
2014,Texas,Paper,15.552,3,0.2,5.4432,0.35000000000000003
2015,Pennsylvania,Paper,40.032,6,0.2,12.51,0.3125
2015,Pennsylvania,Accessories,16.776,3,0.2,5.0328,0.3
2014,Florida,Chairs,186.304,4,0.2,13.9728,0.075
2015,Georgia,Accessories,66.36,4,0,23.226,0.35
2017,Tennessee,Art,42.048,9,0.2,5.256,0.125
2017,Tennessee,Art,67.92,5,0.2,6.792,0.09999999999999999
2014,Pennsylvania,Envelopes,52.512,6,0.2,19.692,0.375
2014,Pennsylvania,Storage,186.912,6,0.2,-35.046,-0.1875
2014,Pennsylvania,Paper,10.048,4,0.2,3.14,0.3125
2015,Illinois,Furnishings,17.496,9,0.6,-7.4358,-0.42500000000000004
2016,Texas,Paper,15.552,3,0.2,5.4432,0.35000000000000003
2016,New Mexico,Binders,10.776,3,0.2,3.3675,0.3125
2017,Pennsylvania,Labels,3.304,1,0.2,1.0738,0.32500000000000007
2017,New York,Storage,35.48,1,0,0,0
2015,New York,Fasteners,34.44,3,0,16.1868,0.4700000000000001
2015,New York,Machines,629.93,7,0,296.0671,0.47000000000000003
2015,New York,Binders,79.056,9,0.2,28.6578,0.36250000000000004
2014,Louisiana,Storage,232.55,5,0,9.302,0.039999999999999994
2014,Louisiana,Accessories,99.98,2,0,42.9914,0.43
2014,Louisiana,Paper,19.44,3,0,9.3312,0.48000000000000004
2014,Louisiana,Paper,12.96,2,0,6.3504,0.48999999999999994
2014,New York,Tables,464.292,9,0.4,-108.3348,-0.23333333333333334
2014,New York,Envelopes,68.46,7,0,31.4916,0.46
2014,New York,Machines,2799.96,4,0,1371.9804,0.49
2014,New York,Appliances,601.3,2,0,198.429,0.33
2014,New York,Phones,16.99,1,0,4.4174,0.26
2014,New York,Phones,287.97,3,0,80.6316,0.27999999999999997
2014,New York,Paper,44.82,9,0,21.0654,0.47000000000000003
2017,California,Furnishings,101.12,8,0,37.4144,0.37
2015,Florida,Phones,107.976,3,0.2,37.7916,0.35000000000000003
2017,New York,Appliances,58.73,7,0,14.6825,0.25
2017,New York,Binders,93.344,4,0.2,32.6704,0.35000000000000003
2016,Washington,Fasteners,17.05,5,0,8.184,0.4799999999999999
2015,California,Binders,8.096,2,0.2,2.7324,0.3375
2016,Oklahoma,Furnishings,30.36,4,0,13.0548,0.43
2017,New York,Envelopes,23.34,3,0,10.9698,0.47
2017,New York,Paper,51.55,5,0,24.2285,0.47000000000000003
2015,California,Accessories,119.9,2,0,43.164,0.36
2016,New York,Chairs,1317.492,6,0.1,292.776,0.22222222222222224
2016,New York,Supplies,63.84,8,0,18.5136,0.29
2016,New York,Binders,3.592,1,0.2,1.1225,0.3125
2017,California,Furnishings,86.26,2,0,29.3284,0.33999999999999997
2017,California,Storage,139.04,4,0,38.9312,0.27999999999999997
2017,California,Appliances,46.8,4,0,16.38,0.35
2017,Arizona,Furnishings,8.544,4,0.2,1.9224,0.225
2017,Arizona,Chairs,842.376,3,0.2,105.297,0.125
2014,New York,Phones,1214.85,3,0,352.3065,0.29000000000000004
2017,California,Storage,67.78,2,0,16.945,0.25
2017,Montana,Storage,39.9,5,0,10.374,0.26
2014,New York,Binders,2.688,1,0.2,0.84,0.31249999999999994
2014,New York,Art,6.6,3,0,2.904,0.44
2015,Missouri,Binders,28.4,4,0,13.064,0.46
2015,Missouri,Furnishings,212.94,3,0,34.0704,0.16
2017,Illinois,Phones,1001.584,2,0.2,125.198,0.125
2017,Illinois,Chairs,569.058,3,0.3,-178.8468,-0.3142857142857143
2017,Illinois,Furnishings,14.224,2,0.6,-10.3124,-0.725
2015,Arizona,Phones,105.584,2,0.2,9.2386,0.0875
2015,Arizona,Phones,68.72,2,0.2,-14.603,-0.2125
2014,Washington,Bookcases,1367.84,8,0,259.8896,0.19
2016,Michigan,Chairs,301.96,2,0,33.2156,0.11000000000000001
2015,California,Chairs,170.352,3,0.2,-17.0352,-0.09999999999999999
2014,Michigan,Art,3.9,2,0,1.521,0.38999999999999996
2014,Michigan,Paper,12.84,3,0,5.778,0.44999999999999996
2014,Michigan,Paper,15.84,3,0,7.128,0.45
2014,Michigan,Chairs,563.94,3,0,112.788,0.19999999999999998
2014,Michigan,Storage,62.94,3,0,11.9586,0.19
2014,Michigan,Storage,535.41,3,0,160.623,0.3
2016,Michigan,Chairs,3504.9,5,0,700.98,0.2
2016,Michigan,Paper,144.12,3,0,69.1776,0.48
2016,Michigan,Paper,314.55,3,0,150.984,0.48000000000000004
2015,Colorado,Art,3.408,1,0.2,0.8946,0.2625
2017,Texas,Binders,2.072,2,0.8,-3.5224,-1.7
2017,Texas,Bookcases,328.3992,3,0.32,-91.7586,-0.27941176470588236
2016,California,Binders,53.248,2,0.2,19.968,0.375
2016,New York,Binders,4.992,3,0.2,1.6848,0.3375
2015,California,Furnishings,37.68,2,0,15.8256,0.42
2015,California,Phones,258.576,2,0.2,19.3932,0.075
